entry_time,exit_time,side,entry_price,exit_price,pnl
2024-01-16T00:00:00,2024-01-16T03:00:00,long,42948.0,42341.5675,-34.7737
2024-01-16T21:00:00,2024-01-17T13:00:00,long,43238.0,42592.0182,-35.8157
2024-01-17T22:00:00,2024-01-18T01:00:00,short,42314.0,42836.6856,-30.1747
2024-01-18T22:00:00,2024-01-19T11:00:00,short,41880.0,41381.0608,17.2636
2024-01-19T22:00:00,2024-01-19T22:00:00,short,40352.0,40992.7925,-36.8658
2024-01-20T00:00:00,2024-01-22T07:00:00,long,41766.0,41318.0,-26.2321
2024-01-22T09:00:00,2024-01-22T11:00:00,short,41164.0,41171.8035,-6.0195
2024-01-23T00:00:00,2024-01-23T22:00:00,short,40260.0,39477.0206,30.9946
2024-01-24T06:00:00,2024-01-25T02:00:00,long,40149.0,39525.0,-35.4088
2024-01-26T16:00:00,2024-01-27T13:00:00,long,40652.0,41528.5685,34.7749
2024-01-29T01:00:00,2024-01-29T06:00:00,short,41779.0,42215.1809,-25.7197
2024-01-29T21:00:00,2024-01-31T04:00:00,long,42631.0,43049.8757,12.8432
2024-01-31T05:00:00,2024-01-31T20:00:00,short,42945.0,43198.9524,-16.9393
2024-01-31T23:00:00,2024-02-01T00:00:00,long,43724.0,43126.1945,-31.3319
